en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Yuli_Daniel|Yuli_Daniel|Yuli Daniel|6748
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Grigory_Danilevsky|Grigory_Danilevsky|Grigory Danilevsky|1353
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Anton_Delvig|Anton_Delvig|Anton Delvig|9763
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Grigoriy_Demidovtsev|Grigoriy_Demidovtsev|Grigoriy Demidovtsev|419
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Andrey_Dementyev_(poet)|Andrey_Dementyev_(poet)|Andrey Dementyev (poet)|2329
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Boris_Georgievich_Derevenskij|Boris_Georgievich_Derevenskij|Boris Georgievich Derevenskij|236
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Regina_Derieva|Regina_Derieva|Regina Derieva|1440
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Gavrila_Derzhavin|Gavrila_Derzhavin|Gavrila Derzhavin|8799
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Andrei_Dmitriev_(writer)|Andrei_Dmitriev_(writer)|Andrei Dmitriev (writer)|676
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Ivan_Dmitriev|Ivan_Dmitriev|Ivan Dmitriev|1305
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Valentina_Dmitryeva|Valentina_Dmitryeva|Valentina Dmitryeva|631
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Nikolay_Dobrolyubov|Nikolay_Dobrolyubov|Nikolay Dobrolyubov|4073
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Leonid_Dobychin|Leonid_Dobychin|Leonid Dobychin|889
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Yevgeniy_Dolmatovsky|Yevgeniy_Dolmatovsky|Yevgeniy Dolmatovsky|2195
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Yury_Dombrovsky|Yury_Dombrovsky|Yury Dombrovsky|1913
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Vlas_Doroshevich|Vlas_Doroshevich|Vlas Doroshevich|1223
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Lyubov_Dostoyevskaya|Lyubov_Dostoyevskaya|Lyubov Dostoyevskaya|14963
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Fyodor_Dostoyevsky|Fyodor_Dostoyevsky|Fyodor Dostoyevsky|953743
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Mikhail_Dostoyevsky|Mikhail_Dostoyevsky|Mikhail Dostoyevsky|3135
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Sergei_Dovlatov|Sergei_Dovlatov|Sergei Dovlatov|21469
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Spiridon_Drozhzhin|Spiridon_Drozhzhin|Spiridon Drozhzhin|1158
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Yulia_Drunina|Yulia_Drunina|Yulia Drunina|2818
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Alexander_Druzhinin|Alexander_Druzhinin|Alexander Druzhinin|986
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Vladimir_Dudintsev|Vladimir_Dudintsev|Vladimir Dudintsev|2017
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Sergey_Durov|Sergey_Durov|Sergey Durov|454
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Nadezhda_Durova|Nadezhda_Durova|Nadezhda Durova|9075
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Yevgeny_Edelson|Yevgeny_Edelson|Yevgeny Edelson|325
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Ilya_Ehrenburg|Ilya_Ehrenburg|Ilya Ehrenburg|39340
en.wikipedia.org|List_of_Russian-language_writers|https://en.wikipedia.org/wiki/Natan_Eidelman|Natan_Eidelman|Natan Eidelman|1011
